SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX,IND_RES
----------,-------,------,------------------,-----------,-----------,-----------,-----------,------------------,---------------,-----------------,-------
04/01/2016,11,100010,MONOPRIX,14.190,13.900,13.770,14.190,2008,21,27847.950,
04/01/2016,11,110025,SFBT,22.800,23.400,22.450,23.430,4801,28,109693.230,
04/01/2016,11,120040,TUNISAIR,0.820,0.810,0.800,0.820,12317,13,9941.510,
04/01/2016,11,160015,ATTIJARI,BANK,24.190,24.220,24.150,24.300,6115,23,148030.950
04/01/2016,11,180045,BIAT,76.350,76.900,76.350,77.000,286,6,21948.340,
04/01/2016,11,190060,BH,12.200,12.510,11.790,12.510,2174,23,26294.500,
04/01/2016,11,210090,TUNISIE,LEASING,16.700,16.700,16.700,16.700,149,2,2488.300
04/01/2016,11,220005,BT,9.100,9.000,8.950,9.100,9294,24,83541.140,
04/01/2016,11,260095,STB,5.500,5.600,5.500,5.600,551,7,3036.400,
04/01/2016,11,310060,BNA,11.500,11.180,11.160,11.500,485,8,5424.200,
04/01/2016,11,340005,AMEN,BANK,23.400,23.400,23.400,23.500,181,5,4238.300
04/01/2016,11,360035,ATB,4.200,4.200,4.190,4.200,6467,7,27105.420,
04/01/2016,11,390010,UIB,15.980,15.900,15.850,15.980,601,4,9530.150,
04/01/2016,11,400005,SIMPAR,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,11,420085,CIL,15.290,15.290,15.290,15.290,1,1,15.290,
04/01/2016,11,470010,ATL,2.830,2.830,2.830,2.830,225,4,636.750,
04/01/2016,11,606001,STAR,156.000,160.000,156.000,160.000,129,4,20324.000,
04/01/2016,11,653001,SOTETEL,1.200,1.230,1.200,1.230,824,11,1000.330,
04/01/2016,11,656001,SOTUVER,2.980,3.060,2.980,3.060,14709,49,44457.870,H
04/01/2016,11,658001,SOTUMAG,2.010,2.030,1.940,2.040,169479,191,332527.780,
04/01/2016,11,659001,SIAME,2.300,2.240,2.240,2.300,1960,13,4393.400,
04/01/2016,11,665001,ELECTROSTAR,3.880,3.730,3.720,3.900,2643,45,9946.570,
04/01/2016,11,666001,SOTRAPIL,9.190,9.190,9.190,9.190,400,1,3676.000,
04/01/2016,11,672004,MODERN,LEASING,4.490,4.490,4.490,4.490,480,2,2155.200
04/01/2016,11,678001,SOMOCER,2.070,2.130,2.030,2.150,62027,155,130739.460,
04/01/2016,11,713001,GIF-FILTER,2.400,2.420,2.400,2.430,4410,20,10596.910,
04/01/2016,11,714001,ASSAD,5.300,5.350,5.200,5.350,2247,14,11853.900,
04/01/2016,11,718001,SITS,2.300,2.350,2.300,2.350,5320,37,12239.900,
04/01/2016,11,721001,ESSOUKNA,3.980,3.980,3.980,3.980,120,1,477.600,
04/01/2016,11,725001,ADWYA,6.400,6.330,6.330,6.400,220,2,1406.600,
04/01/2016,11,727001,TPR,3.140,3.180,3.140,3.180,3183,9,10074.250,
04/01/2016,11,729001,SOPAT,2.340,2.430,2.340,2.430,620,2,1495.800,
04/01/2016,11,730001,ARTES,6.070,6.150,6.000,6.150,955,7,5773.100,
04/01/2016,11,731013,HANNIBAL,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,11,738001,TUNIS,RE,9.100,9.100,9.100,9.100,5,1,45.500
04/01/2016,11,741001,ENNAKL,AUTOMOBILES,11.700,11.750,11.650,11.750,1810,20,21148.450
04/01/2016,11,744001,TELNET,HOLDING,3.340,3.430,3.340,3.430,84,4,280.650
04/01/2016,11,755001,CITY,CARS,13.500,13.500,13.500,13.500,1250,3,16875.000
04/01/2016,11,757001,EURO-CYCLES,35.180,36.450,34.100,36.450,6253,110,220045.830,H
04/01/2016,11,759001,CELLCOM,8.500,8.490,8.310,8.500,675,8,5633.150,
04/01/2016,11,761001,SAH,9.750,9.700,9.700,9.750,2126,9,20665.100,
04/01/2016,11,762001,MPBS,5.400,5.490,5.400,5.490,4699,21,25611.710,
04/01/2016,11,763001,SOTIPAPIER,4.080,4.050,3.940,4.080,285,5,1129.440,
04/01/2016,11,767001,DELICE,HOLDING,13.020,13.490,13.000,13.500,846,10,11017.490
04/01/2016,11,769001,UADH,7.070,7.070,7.070,7.070,550,2,3888.500,
04/01/2016,12,130055,BTE,(ADP),17.630,18.150,17.630,18.150,681,8,12177.350
04/01/2016,12,240050,UBCI,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,250065,PLAC.,TSIE-SICAF,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,12,300045,ASTREE,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,320075,ICF,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,330090,ELBENE,INDUSTRIE,3.690,3.690,3.690,3.690,40,1,147.600
04/01/2016,12,380070,ALKIMIA,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,410020,TUNINVEST-SICAR,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,644001,MAGASIN,GENERAL,22.200,22.200,22.200,22.200,75,1,1665.000
04/01/2016,12,655001,ASSURANCES,SALIM,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,12,664001,STEQ,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,667001,SIPHAT,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,12,758001,BEST,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,13,430030,SITEX,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,130057,BTE0919,5.25%AP10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,130058,BTE0920,5.2%AP10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,130059,BTE0920,T+0.7%AP10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,130060,BTE0930,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,130061,BTE0219,T+1.3P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,130062,BTE0232,6.25%P20,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,160045,JBS1022T+2.1%,P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,190083,BH1224,T+0.8%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,190084,BH1224,5.3%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,190088,BHSA0520T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,190089,BHSB0522,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210150,TL0616,5.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210151,TL0616,T+0.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210152,TL1016,5.95%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210153,TL1016,T+1.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210154,TL0117,5.85%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210155,TL0117,T+1.35%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210157,TL0517,T+1.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210158,TL0519,6.25%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210166,TLSUB0518,7%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210167,TLSUB0518,T+2.25P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,210172,TLSA0219T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,210184,TL,A0520T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,260099,STB0524,T+1.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,260100,STB0528T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,260101,STB0533,T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,260102,STB0225,6.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,260103,STB0320,T+0.70%P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,260104,STB0325,5.30%P15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,260106,STB,SB0122T+1.3P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,310067,BNA0424,5.4%AP15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340032,AB0523,6.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340033,AB0528,7.0%AP20,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340034,ABSB0924,5.45%P15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340035,ABSB0924,T+0.85P15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340040,AB0825,T+0.85%AP15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340041,ABSB0921,6.1%P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340042,ABSB0921,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340043,ABSUB0922,6.25%P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340044,ABSUB0922T+1.3%P10,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,340048,ABS,A02207.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,340049,ABSA0220T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,340050,ABSB02227.45%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360047,ATB0517T+0.75%AP10,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360048,ATB0523T+1.25%AP16,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360049,ATB0527T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360050,ATB0532T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360055,ATB0516T+0.5P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360056,ATB0519T+0.75P10-2,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,360057,ATB0524,5.7%P15-5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,360058,ATB0529,5.9%P20-5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,390022,UIB0719,5.25%AP10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,390023,UIB0724,5.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,390024,UIB0729,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,390025,UIB0821,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,390026,UIB0831,6.3%P20,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,390035,UBSA0620T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,390036,UBSB0622,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,420113,CIL01197.25%AP10-5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,420114,CIL0119T+1.5AP10-5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,420126,CIL0216,5.5%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,420127,CIL0216,T+0.75%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462011,BTK0217,T+0.5%P7,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462012,BTK0220,T+0.7%P10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462013,BTK0225,T+0.8%P15,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462015,BTK1117,T+1.75%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462016,BTK1119,6.30%P7,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462017,BTKSA1219,7.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,462018,BTKSA1219T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,470030,ATL0818,7.0%AP10-5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470031,ATL0818T+1.5%P10-5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,470035,ATL0916,5.25%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470036,ATL0916T+0.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,470041,ATL1217,5.5%P7/2F,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470042,ATL1217,T+1%P7/2V,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470043,ATL0219,6.25%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470050,ATL0420,"6,8P7-2",0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470051,ATL0420,"T+1,9P7-2",0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470053,ATL1120,"T+1,9%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470055,ATLA0519,T+1.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526005,MXA0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526006,MXB0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526007,MXC0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526008,MXD0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526009,MXE0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526010,MXF0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,526011,MXG0816,5.4%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,661021,TJL0117,6.0%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,661023,TJL0517,6.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,661024,TJL0519,6.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,661035,TJLSC1219,T+2.25P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,675008,AIL0416,5.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,675009,AIL0517,6%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,675010,AIL0517,T+1.5%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,675012,AIL,0518T+2.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,719009,UNIFAC0216,5.5%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,719010,UNIFAC0216,T+1%P5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,720008,ELW0116T+0.775%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,21,731014,HL0518,6.9AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,731015,HL0518,T+1.9AP5,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,731018,HL,A0219T+2.2%,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,736001,CHO1119,T+1.0%10-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,737001,CHOC1219,T+1%P10-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,742001,MXIA0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,742002,MXIB0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,742003,MXIC0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,742004,MXID0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,21,742005,MXIE0417,5.4%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,220025,BTDA1/7(3/12/01),0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,32,230042,ALQDA1/12,06/09/05,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,653005,SOTETEL,DA1/6,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,659002,SIAME,DA5/11,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,659006,SIAME,DA1/10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,659008,SIAME,DA1/8,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,664002,STEQ,DA2/5(8/4/02),0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,666003,STPILDA0807,1/10,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,666004,STPIL,DA1/25301208,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,714003,ASSDA1/9(01/07/05),0.000,0.000,0.000,0.000,0,0,0.000,
04/01/2016,32,718003,SITSDA1/9,28/03/07,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,729003,SOPATDA1/20,010708,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,32,729005,SOPATDA1/10,140213,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,51,150085,AMS,2.380,2.510,2.380,2.520,4407,39,10960.010,
04/01/2016,51,734001,SERVICOM,6.200,6.200,6.200,6.200,798,11,4947.600,
04/01/2016,51,740001,CARTHAGE,CEMENT,1.340,1.330,1.300,1.340,104599,77,137555.680
04/01/2016,51,749001,HEXABYTE,6.780,6.600,6.300,6.780,3754,19,24110.610,
04/01/2016,51,750001,AETECH,1.400,1.400,1.340,1.400,2335,11,3129.380,
04/01/2016,51,751001,LAND,OR,4.600,4.600,4.600,4.600,280,3,1288.000
04/01/2016,51,760001,SOTEMAIL,2.600,2.560,2.560,2.600,1997,4,5148.320,
04/01/2016,51,764001,CEREALIS,3.700,3.800,3.700,3.800,310,7,1147.200,
04/01/2016,51,770001,OFFICEPLAST,4.620,4.610,4.500,4.770,28414,105,132688.270,
04/01/2016,71,722002,F1BIAT1016,T+1.2%,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,71,722007,F2BIAT0420,T+1.7%,0.000,0.000,0.000,0.000,0,0,0.000
04/01/2016,99,503001,STIP,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,11,100010,MONOPRIX,14.200,13.900,13.780,14.200,2588,26,36058.300,
05/01/2016,11,110025,SFBT,23.200,24.300,23.000,24.300,14353,61,342473.780,
05/01/2016,11,120040,TUNISAIR,0.800,0.820,0.800,0.820,21478,13,17355.980,
05/01/2016,11,160015,ATTIJARI,BANK,24.220,24.900,24.220,24.900,6889,53,168981.190
05/01/2016,11,180045,BIAT,76.900,76.000,76.000,76.900,325,5,24925.000,
05/01/2016,11,190060,BH,12.510,12.880,12.510,12.880,195,9,2480.570,
05/01/2016,11,210090,TUNISIE,LEASING,16.700,17.410,16.700,17.410,349,7,5898.950
05/01/2016,11,220005,BT,9.000,9.100,9.000,9.100,19279,18,174570.200,
05/01/2016,11,260095,STB,5.460,5.600,5.460,5.620,1127,13,6271.020,
05/01/2016,11,310060,BNA,11.200,11.000,11.000,11.300,11145,51,124498.500,
05/01/2016,11,340005,AMEN,BANK,23.500,23.300,23.210,23.500,491,11,11473.330
05/01/2016,11,360035,ATB,4.200,4.200,4.190,4.200,4050,9,17009.500,
05/01/2016,11,390010,UIB,15.600,15.700,15.590,15.980,37139,32,579653.470,
05/01/2016,11,400005,SIMPAR,32.010,33.000,31.520,33.000,160,8,5175.310,
05/01/2016,11,420085,CIL,14.840,15.290,14.840,15.290,137,2,2033.530,
05/01/2016,11,470010,ATL,2.820,2.820,2.820,2.820,2000,3,5640.000,
05/01/2016,11,606001,STAR,159.990,159.800,156.000,159.990,98,4,15369.890,
05/01/2016,11,653001,SOTETEL,1.240,1.270,1.240,1.270,13269,36,16553.940,H
05/01/2016,11,656001,SOTUVER,3.070,3.240,3.070,3.240,13095,45,41663.730,H
05/01/2016,11,658001,SOTUMAG,2.000,1.940,1.940,2.030,37010,63,72024.280,B
05/01/2016,11,659001,SIAME,2.180,2.130,2.130,2.190,34544,76,74574.340,
05/01/2016,11,661001,ATTIJARI,LEASING,20.720,20.700,20.700,20.720,319,10,6607.060
05/01/2016,11,665001,ELECTROSTAR,3.730,3.790,3.700,3.830,8645,102,32094.140,
05/01/2016,11,666001,SOTRAPIL,9.160,9.160,9.160,9.160,420,7,3847.200,
05/01/2016,11,672004,MODERN,LEASING,4.360,4.500,4.360,4.500,982,7,4281.660
05/01/2016,11,678001,SOMOCER,2.130,2.250,2.100,2.250,192659,366,423960.390,
05/01/2016,11,713001,GIF-FILTER,2.420,2.500,2.400,2.500,23561,72,57772.500,
05/01/2016,11,714001,ASSAD,5.250,5.220,5.210,5.300,10575,39,55391.600,
05/01/2016,11,718001,SITS,2.350,2.340,2.280,2.380,20838,22,48958.740,
05/01/2016,11,721001,ESSOUKNA,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,11,725001,ADWYA,6.300,6.250,6.250,6.320,1138,12,7151.960,
05/01/2016,11,727001,TPR,3.200,3.250,3.170,3.270,7665,39,24536.420,
05/01/2016,11,729001,SOPAT,2.360,2.430,2.360,2.430,950,9,2251.500,
05/01/2016,11,730001,ARTES,6.150,6.150,6.000,6.150,1906,14,11579.850,
05/01/2016,11,731013,HANNIBAL,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,11,738001,TUNIS,RE,8.830,8.850,8.830,9.000,2895,17,25705.300
05/01/2016,11,741001,ENNAKL,AUTOMOBILES,11.730,11.750,11.650,11.750,2011,27,23533.370
05/01/2016,11,755001,CITY,CARS,13.490,13.490,13.100,13.490,318,5,4265.250
05/01/2016,11,757001,EURO-CYCLES,37.980,37.000,36.740,37.980,6779,88,251976.900,
05/01/2016,11,759001,CELLCOM,8.310,8.300,8.300,8.310,24000,53,199230.850,
05/01/2016,11,761001,SAH,9.740,10.200,9.740,10.290,13458,67,135159.310,
05/01/2016,11,762001,MPBS,5.650,5.810,5.650,5.810,5400,14,30827.400,
05/01/2016,11,763001,SOTIPAPIER,3.950,4.040,3.900,4.050,28723,41,112463.170,
05/01/2016,11,767001,DELICE,HOLDING,13.090,13.440,13.090,13.440,827,9,10825.780
05/01/2016,11,769001,UADH,7.070,7.000,7.000,7.070,8646,37,60886.000,
05/01/2016,12,240050,UBCI,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,12,250065,PLAC.,TSIE-SICAF,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,12,300045,ASTREE,0.000,0.000,0.000,0.000,0,0,0.000,B
05/01/2016,12,320075,ICF,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,12,330090,ELBENE,INDUSTRIE,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,12,380070,ALKIMIA,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,12,410020,TUNINVEST-SICAR,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,12,644001,MAGASIN,GENERAL,22.150,22.150,22.150,22.150,590,4,13068.500
05/01/2016,12,655001,ASSURANCES,SALIM,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,12,664001,STEQ,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,12,667001,SIPHAT,5.600,5.600,5.600,5.600,95,1,532.000,
05/01/2016,12,758001,BEST,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,13,430030,SITEX,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,21,130057,BTE0919,5.25%AP10,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,130058,BTE0920,5.2%AP10,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,130059,BTE0920,T+0.7%AP10,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,130060,BTE0930,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,130061,BTE0219,T+1.3P7-2,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,130062,BTE0232,6.25%P20,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,160045,JBS1022T+2.1%,P7-2,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,190083,BH1224,T+0.8%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,190084,BH1224,5.3%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,190088,BHSA0520T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,21,190089,BHSB0522,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210150,TL0616,5.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210151,TL0616,T+0.9%AP5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210152,TL1016,5.95%P5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210153,TL1016,T+1.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210154,TL0117,5.85%P5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210155,TL0117,T+1.35%P5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210157,TL0517,T+1.75%AP5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210158,TL0519,6.25%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210166,TLSUB0518,7%P5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210167,TLSUB0518,T+2.25P5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,210172,TLSA0219T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
05/01/2016,21,210184,TL,A0520T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000
05/01/2016,21,260099,STB0524,T+1.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
